ch1_LF5-FpZ,ch2_OTE_L-FpZ,ch3_BE_L-FpZ,ch4_RF6-FpZ,ch5_OTE_R-FpZ,ch6_BE_R-FpZ
7583.0,268294.0,-3149.0,27533.0,266292.0,17967.0
7533.0,268773.0,-3252.0,27474.0,264010.0,-19525.0
7569.0,268409.0,-1139.0,27520.0,266836.0,21346.0
7552.0,268663.0,-5263.0,27481.0,263514.0,-22106.0
7551.0,268525.0,785.0,27508.0,267272.0,23353.0
7566.0,268542.0,-7119.0,27503.0,263131.0,-23258.0
7532.0,268642.0,2468.0,27499.0,267599.0,23967.0
7587.0,268441.0,-8592.0,27518.0,262909.0,-22861.0
7517.0,268741.0,3877.0,27478.0,267725.0,23111.0
7596.0,268318.0,-9850.0,27529.0,262800.0,-21115.0
7503.0,268848.0,4704.0,27470.0,267787.0,20746.0
7607.0,268226.0,-10615.0,27540.0,262865.0,-18051.0
7495.0,268928.0,5134.0,27458.0,267623.0,17071.0
7620.0,268161.0,-10850.0,27542.0,263079.0,-13811.0
7496.0,268990.0,5132.0,27445.0,267342.0,12469.0
7623.0,268103.0,-10652.0,27549.0,263433.0,-8677.0
7488.0,268998.0,4629.0,27439.0,266921.0,7201.0
7624.0,268085.0,-9629.0,27555.0,263893.0,-2753.0
7491.0,269004.0,3696.0,27437.0,266398.0,1552.0
7622.0,268092.0,-8827.0,27552.0,264423.0,2962.0
7496.0,268990.0,2408.0,27447.0,265873.0,-4033.0
7609.0,268116.0,-7346.0,27555.0,265029.0,8739.0
7502.0,268936.0,746.0,27451.0,265264.0,-9359.0
7601.0,268188.0,-5502.0,27547.0,265674.0,14160.0
7518.0,268877.0,-1104.0,27462.0,264696.0,-13992.0
7587.0,268280.0,-3488.0,27540.0,266296.0,18905.0
7536.0,268811.0,-2828.0,27480.0,264193.0,-17449.0
7566.0,268360.0,-1433.0,27526.0,266810.0,22536.0
7546.0,268650.0,-5127.0,27489.0,263615.0,-20225.0
7557.0,268501.0,538.0,27512.0,267281.0,24833.0
7578.0,268596.0,-6503.0,27503.0,263305.0,-21194.0
7536.0,268606.0,2275.0,27496.0,267593.0,25612.0
7573.0,268415.0,-8579.0,27520.0,262963.0,-21272.0
7515.0,268721.0,3689.0,27490.0,267797.0,25037.0
7592.0,268310.0,-9507.0,27531.0,262851.0,-19468.0
7504.0,268818.0,4673.0,27473.0,267823.0,22865.0
7603.0,268206.0,-10546.0,27544.0,262882.0,-16569.0
7491.0,268905.0,5190.0,27466.0,267688.0,19487.0
7614.0,268150.0,-10830.0,27552.0,263082.0,-12384.0
7495.0,268976.0,5257.0,27452.0,267431.0,15051.0
7626.0,268102.0,-10618.0,27557.0,263409.0,-7264.0
7485.0,269000.0,4861.0,27455.0,267024.0,9905.0
7614.0,268066.0,-9952.0,27566.0,263852.0,-1515.0
7491.0,269036.0,4277.0,27456.0,266586.0,4613.0
7624.0,268074.0,-8864.0,27562.0,264404.0,4501.0
7497.0,268982.0,2696.0,27454.0,265975.0,-1124.0
7608.0,268094.0,-7437.0,27570.0,264990.0,10408.0
7499.0,268955.0,1412.0,27467.0,265399.0,-6228.0
7601.0,268153.0,-5663.0,27554.0,265607.0,15924.0
7516.0,268859.0,-816.0,27463.0,264759.0,-11141.0
7588.0,268242.0,-3637.0,27545.0,266214.0,20769.0
7530.0,268763.0,-2801.0,27480.0,264166.0,-15043.0
7573.0,268367.0,-1456.0,27540.0,266768.0,24460.0
7544.0,268640.0,-4730.0,27488.0,263574.0,-18006.0
7559.0,268473.0,501.0,27517.0,267108.0,26306.0
7568.0,268539.0,-6581.0,27500.0,263030.0,-20570.0
7540.0,268577.0,2366.0,27501.0,267216.0,25432.0
7583.0,268401.0,-8108.0,27509.0,262489.0,-22977.0
7523.0,268673.0,3894.0,27482.0,267185.0,22069.0
7595.0,268274.0,-9352.0,27525.0,262185.0,-24453.0
7512.0,268760.0,4809.0,27473.0,267085.0,17054.0
7609.0,268162.0,-10311.0,27540.0,262167.0,-24384.0
7496.0,268843.0,5604.0,27466.0,267040.0,11474.0
7611.0,268070.0,-10770.0,27549.0,262364.0,-22648.0
7489.0,268889.0,5254.0,27456.0,266801.0,4942.0
7623.0,268029.0,-10696.0,27558.0,262768.0,-19256.0
7489.0,268931.0,4837.0,27450.0,266507.0,-1476.0
7623.0,268014.0,-10158.0,27564.0,263294.0,-14635.0
7490.0,268948.0,3973.0,27451.0,266108.0,-7674.0
7622.0,268013.0,-9126.0,27565.0,263893.0,-9179.0
7495.0,268920.0,2722.0,27450.0,265609.0,-13663.0
7622.0,268087.0,-7401.0,27566.0,264605.0,-3276.0
7505.0,268870.0,1104.0,27452.0,265046.0,-19171.0
7607.0,268105.0,-6022.0,27555.0,265199.0,1924.0
7514.0,268827.0,-759.0,27465.0,264506.0,-24051.0
7591.0,268193.0,-4075.0,27545.0,265849.0,6748.0
7531.0,268746.0,-2826.0,27473.0,263960.0,-28033.0
7576.0,268298.0,-2098.0,27533.0,266432.0,10632.0
7548.0,268628.0,-4884.0,27488.0,263455.0,-30858.0
7558.0,268408.0,85.0,27522.0,266905.0,13406.0
7565.0,268510.0,-6818.0,27501.0,263035.0,-32371.0
7544.0,268529.0,1600.0,27503.0,267289.0,14521.0
7581.0,268396.0,-8543.0,27516.0,262772.0,-32380.0
7529.0,268644.0,3005.0,27493.0,267540.0,14393.0
7598.0,268277.0,-9897.0,27532.0,262661.0,-30757.0
7517.0,268749.0,4061.0,27480.0,267654.0,12961.0
7612.0,268189.0,-10781.0,27543.0,262712.0,-27619.0
7507.0,268846.0,4667.0,27469.0,267584.0,10284.0
7625.0,268168.0,-10803.0,27560.0,262980.0,-22869.0
7495.0,268901.0,4787.0,27461.0,267341.0,6604.0
7624.0,268063.0,-11150.0,27563.0,263182.0,-17835.0
7494.0,268956.0,4465.0,27456.0,266964.0,1839.0
7627.0,268036.0,-10647.0,27567.0,263594.0,-12117.0
7490.0,268970.0,3666.0,27461.0,266478.0,-3590.0
7619.0,268023.0,-9505.0,27572.0,264077.0,-6141.0
7493.0,268946.0,2452.0,27457.0,265894.0,-9318.0
7619.0,268056.0,-8321.0,27565.0,264644.0,-476.0
7509.0,268925.0,1009.0,27457.0,265327.0,-14783.0
7606.0,268094.0,-6607.0,27557.0,265246.0,4987.0
7516.0,268852.0,-873.0,27467.0,264700.0,-19787.0
7599.0,268193.0,-4689.0,27548.0,265878.0,9976.0
7541.0,268805.0,-2597.0,27477.0,264180.0,-23659.0
7582.0,268284.0,-2654.0,27533.0,266429.0,13980.0
7548.0,268651.0,-4916.0,27489.0,263591.0,-26834.0
7563.0,268404.0,-673.0,27528.0,266967.0,16824.0
7566.0,268534.0,-6871.0,27506.0,263190.0,-28498.0
7549.0,268531.0,1138.0,27512.0,267361.0,18229.0
7582.0,268432.0,-8302.0,27520.0,262910.0,-28503.0
7531.0,268631.0,2627.0,27499.0,267595.0,18223.0
7599.0,268298.0,-10002.0,27537.0,262753.0,-27354.0
7520.0,268728.0,3727.0,27490.0,267720.0,16812.0
7613.0,268184.0,-10958.0,27548.0,262767.0,-24495.0
7510.0,268818.0,4373.0,27474.0,267679.0,14117.0
7624.0,268113.0,-11431.0,27558.0,262935.0,-20390.0
7505.0,268895.0,4571.0,27469.0,267468.0,10267.0
7634.0,268059.0,-11411.0,27565.0,263225.0,-15296.0
7505.0,268984.0,4620.0,27469.0,267182.0,5783.0
7634.0,268020.0,-10921.0,27569.0,263606.0,-9603.0
7502.0,268962.0,3545.0,27459.0,266623.0,252.0
7634.0,268033.0,-9973.0,27571.0,264127.0,-3504.0
7505.0,268958.0,2434.0,27459.0,266076.0,-5192.0
7632.0,268060.0,-8604.0,27570.0,264707.0,2613.0
7518.0,268918.0,967.0,27463.0,265484.0,-10421.0
7623.0,268107.0,-6877.0,27565.0,265323.0,8449.0
7526.0,268851.0,-561.0,27468.0,264872.0,-15138.0
7608.0,268192.0,-4910.0,27554.0,265929.0,13624.0
7541.0,268770.0,-2722.0,27481.0,264286.0,-19346.0
7593.0,268287.0,-2819.0,27544.0,266521.0,17854.0
7555.0,268669.0,-4696.0,27491.0,263760.0,-22368.0
7569.0,268406.0,-753.0,27531.0,267042.0,20876.0
7568.0,268552.0,-6567.0,27509.0,263338.0,-24090.0
7556.0,268525.0,1160.0,27520.0,267442.0,22492.0
7586.0,268428.0,-8232.0,27523.0,263013.0,-24406.0
7542.0,268684.0,3137.0,27512.0,267757.0,22866.0
7599.0,268316.0,-9569.0,27537.0,262807.0,-23292.0
7526.0,268737.0,3946.0,27493.0,267763.0,21154.0
7617.0,268218.0,-10536.0,27552.0,262798.0,-20783.0
7513.0,268832.0,4667.0,27480.0,267703.0,18327.0
7627.0,268136.0,-11017.0,27559.0,262917.0,-17052.0
7509.0,268897.0,4928.0,27474.0,267485.0,14311.0
7639.0,268078.0,-11023.0,27573.0,263182.0,-12368.0
7508.0,268938.0,4711.0,27465.0,267136.0,9306.0
7643.0,268061.0,-10477.0,27572.0,263600.0,-6947.0
7499.0,268951.0,4061.0,27463.0,266631.0,3783.0
7637.0,268037.0,-9674.0,27581.0,264078.0,-1221.0
7509.0,268966.0,2926.0,27466.0,266124.0,-1895.0
7631.0,268060.0,-8387.0,27573.0,264658.0,4655.0
7512.0,268928.0,1475.0,27462.0,265547.0,-7369.0
7619.0,268101.0,-6739.0,27566.0,265269.0,10409.0
7521.0,268864.0,-298.0,27474.0,264956.0,-12287.0
7606.0,268172.0,-4834.0,27559.0,265896.0,15644.0
7532.0,268768.0,-2255.0,27478.0,264377.0,-16525.0
7592.0,268279.0,-2534.0,27541.0,266502.0,20060.0
7558.0,268673.0,-4275.0,27489.0,263828.0,-19763.0
7577.0,268381.0,-800.0,27533.0,266996.0,22931.0
7571.0,268561.0,-6173.0,27506.0,263393.0,-21708.0
7558.0,268493.0,1141.0,27513.0,267377.0,24596.0
7591.0,268441.0,-7964.0,27516.0,263052.0,-22261.0
7546.0,268616.0,2646.0,27506.0,267680.0,24811.0
7605.0,268329.0,-9349.0,27537.0,262882.0,-21250.0
7533.0,268728.0,3899.0,27490.0,267820.0,23589.0
7628.0,268275.0,-9994.0,27557.0,262915.0,-18591.0
7519.0,268799.0,4686.0,27485.0,267739.0,20907.0
7626.0,268136.0,-10864.0,27568.0,262953.0,-15173.0
7510.0,268882.0,5020.0,27476.0,267569.0,17069.0
7643.0,268094.0,-10650.0,27566.0,263235.0,-10309.0
7512.0,268928.0,4870.0,27461.0,267205.0,12284.0
7643.0,268040.0,-10494.0,27573.0,263584.0,-5042.0
7510.0,268960.0,4274.0,27462.0,266768.0,6934.0
7645.0,268034.0,-9436.0,27570.0,264056.0,898.0
7517.0,268948.0,3250.0,27459.0,266225.0,1281.0
7640.0,268044.0,-8340.0,27573.0,264626.0,6731.0
7521.0,268928.0,1873.0,27466.0,265651.0,-4197.0
7631.0,268098.0,-6678.0,27568.0,265238.0,12449.0
7529.0,268879.0,197.0,27473.0,265050.0,-9320.0
7615.0,268165.0,-4765.0,27564.0,265868.0,17610.0
7544.0,268790.0,-1718.0,27486.0,264459.0,-13664.0
7601.0,268268.0,-2703.0,27551.0,266477.0,22023.0
7563.0,268725.0,-3384.0,27501.0,263986.0,-16704.0
7584.0,268367.0,-676.0,27540.0,266977.0,25252.0
7575.0,268574.0,-5688.0,27511.0,263465.0,-19068.0
7567.0,268487.0,1218.0,27527.0,267407.0,27053.0
7595.0,268451.0,-7443.0,27525.0,263114.0,-19734.0
7556.0,268609.0,2887.0,27513.0,267692.0,27455.0
7614.0,268333.0,-8887.0,27540.0,262897.0,-18873.0
7539.0,268704.0,4159.0,27498.0,267803.0,26294.0
7626.0,268227.0,-9909.0,27549.0,262809.0,-16815.0
7533.0,268817.0,5119.0,27487.0,267774.0,23512.0
7637.0,268122.0,-10486.0,27558.0,262835.0,-13692.0
7519.0,268857.0,5318.0,27477.0,267452.0,19032.0
7640.0,268054.0,-10666.0,27571.0,262926.0,-10236.0
7508.0,268899.0,5205.0,27471.0,266901.0,12492.0
7641.0,268002.0,-10331.0,27579.0,263060.0,-7290.0
7507.0,268905.0,4565.0,27470.0,266227.0,4332.0
7639.0,267970.0,-9569.0,27580.0,263362.0,-4436.0
7508.0,268895.0,3505.0,27466.0,265595.0,-4246.0
7634.0,267979.0,-8387.0,27575.0,263881.0,-1256.0
7514.0,268866.0,2323.0,27468.0,265037.0,-12121.0
7626.0,268011.0,-6845.0,27569.0,264515.0,2305.0
7525.0,268799.0,501.0,27468.0,264463.0,-19202.0
7615.0,268079.0,-5019.0,27562.0,265217.0,6048.0
7539.0,268716.0,-1671.0,27485.0,263961.0,-24999.0
7603.0,268189.0,-3032.0,27549.0,265901.0,9488.0
7557.0,268626.0,-3741.0,27487.0,263496.0,-29210.0
7585.0,268296.0,-1026.0,27535.0,266513.0,12191.0
7570.0,268512.0,-5715.0,27506.0,263084.0,-31855.0
7573.0,268462.0,1250.0,27529.0,267059.0,14057.0
7590.0,268388.0,-7489.0,27513.0,262742.0,-32976.0
7554.0,268538.0,2551.0,27505.0,267307.0,14050.0
7609.0,268285.0,-8985.0,27531.0,262579.0,-32493.0
7542.0,268648.0,3832.0,27493.0,267487.0,12930.0
7623.0,268184.0,-10091.0,27541.0,262539.0,-30486.0
7527.0,268739.0,4631.0,27480.0,267499.0,10432.0
7637.0,268104.0,-10750.0,27557.0,262656.0,-27070.0
7518.0,268813.0,5127.0,27472.0,267330.0,6866.0
7638.0,268019.0,-11002.0,27571.0,262886.0,-22504.0
7503.0,268848.0,4792.0,27475.0,267053.0,2353.0
7626.0,267951.0,-10766.0,27590.0,263274.0,-16882.0
7483.0,268839.0,4182.0,27489.0,266642.0,-2657.0
7619.0,267930.0,-9866.0,27609.0,263818.0,-10578.0
7476.0,268808.0,3192.0,27500.0,266122.0,-7791.0
7597.0,267896.0,-8869.0,27621.0,264351.0,-4271.0
7469.0,268780.0,1852.0,27518.0,265616.0,-12745.0
7582.0,267955.0,-7050.0,27629.0,265022.0,2312.0
7473.0,268711.0,201.0,27528.0,264991.0,-17538.0
7562.0,267993.0,-5476.0,27623.0,265596.0,7696.0
7483.0,268650.0,-1713.0,27545.0,264388.0,-21969.0
7546.0,268107.0,-3197.0,27618.0,266180.0,12294.0
7496.0,268555.0,-3723.0,27556.0,263805.0,-25773.0
7527.0,268201.0,-1479.0,27606.0,266672.0,15235.0
7511.0,268449.0,-5705.0,27574.0,263317.0,-28358.0
7510.0,268309.0,415.0,27597.0,267111.0,17143.0
7531.0,268347.0,-7392.0,27594.0,263001.0,-29371.0
7490.0,268418.0,2131.0,27579.0,267405.0,17606.0
7547.0,268211.0,-9010.0,27604.0,262727.0,-29047.0
7482.0,268530.0,3453.0,27572.0,267609.0,16670.0
7559.0,268091.0,-10177.0,27625.0,262677.0,-27109.0
7464.0,268628.0,4344.0,27563.0,267637.0,14365.0
7574.0,268017.0,-10899.0,27632.0,262768.0,-23788.0
7460.0,268708.0,4794.0,27549.0,267485.0,10798.0
7579.0,267932.0,-11173.0,27645.0,262986.0,-19381.0
7450.0,268760.0,4731.0,27550.0,267205.0,6310.0
7578.0,267892.0,-10730.0,27656.0,263371.0,-13833.0
7447.0,268786.0,4233.0,27543.0,266805.0,1260.0
7586.0,267865.0,-10275.0,27651.0,263838.0,-7989.0
7456.0,268801.0,3317.0,27540.0,266315.0,-4028.0
7581.0,267871.0,-9121.0,27654.0,264403.0,-1769.0
7460.0,268772.0,2008.0,27548.0,265748.0,-9397.0
7573.0,267914.0,-7614.0,27655.0,264992.0,4181.0
7471.0,268742.0,368.0,27554.0,265159.0,-14468.0
7562.0,267985.0,-5848.0,27646.0,265619.0,9685.0
7486.0,268706.0,-1243.0,27567.0,264615.0,-18738.0
7545.0,268059.0,-3850.0,27635.0,266192.0,14424.0
7494.0,268555.0,-3618.0,27574.0,263966.0,-22519.0
7529.0,268175.0,-1851.0,27625.0,266749.0,18042.0
7509.0,268439.0,-5668.0,27585.0,263481.0,-24927.0
7513.0,268290.0,98.0,27609.0,267185.0,20340.0
7528.0,268321.0,-7536.0,27600.0,263089.0,-25968.0
7496.0,268412.0,1828.0,27596.0,267529.0,21175.0
7543.0,268198.0,-8964.0,27611.0,262844.0,-25471.0
7484.0,268518.0,3201.0,27577.0,267689.0,20484.0
7562.0,268090.0,-10304.0,27627.0,262739.0,-23653.0
7473.0,268616.0,4184.0,27568.0,267711.0,18328.0
7574.0,268003.0,-11060.0,27638.0,262802.0,-20477.0
7462.0,268704.0,4672.0,27560.0,267578.0,14847.0
7585.0,267947.0,-11295.0,27653.0,263040.0,-16146.0
7461.0,268757.0,4691.0,27555.0,267297.0,10375.0
7592.0,267885.0,-11095.0,27657.0,263370.0,-10940.0
7462.0,268821.0,4651.0,27553.0,266949.0,5501.0
7588.0,267840.0,-10405.0,27659.0,263806.0,-5195.0
7457.0,268779.0,3398.0,27548.0,266376.0,-282.0
7585.0,267862.0,-9289.0,27659.0,264363.0,787.0
7460.0,268767.0,2095.0,27549.0,265821.0,-5841.0
7574.0,267904.0,-7818.0,27657.0,264952.0,6644.0
7470.0,268725.0,460.0,27554.0,265202.0,-11139.0
7567.0,267969.0,-6001.0,27647.0,265566.0,12068.0
7483.0,268652.0,-1411.0,27559.0,264611.0,-15835.0
7555.0,268080.0,-3838.0,27640.0,266210.0,16855.0
7496.0,268546.0,-3403.0,27568.0,264003.0,-19607.0
7531.0,268154.0,-1913.0,27626.0,266736.0,20448.0
7507.0,268456.0,-5410.0,27589.0,263578.0,-22099.0
7529.0,268333.0,381.0,27611.0,267264.0,22989.0
7541.0,268355.0,-7268.0,27587.0,263157.0,-23430.0
7522.0,268426.0,1839.0,27577.0,267524.0,23540.0
7575.0,268242.0,-8874.0,27587.0,262906.0,-23293.0
7517.0,268552.0,3251.0,27551.0,267726.0,22934.0
7594.0,268148.0,-10102.0,27587.0,262808.0,-21593.0
7508.0,268673.0,4546.0,27523.0,267769.0,21022.0
7618.0,268065.0,-10868.0,27585.0,262824.0,-18572.0
7515.0,268757.0,4803.0,27499.0,267622.0,17487.0
7641.0,268022.0,-11105.0,27582.0,263043.0,-14277.0
7514.0,268826.0,4943.0,27479.0,267326.0,13182.0
7649.0,267981.0,-10915.0,27580.0,263353.0,-9142.0
7514.0,268879.0,4536.0,27473.0,266959.0,8089.0
7650.0,267955.0,-10220.0,27584.0,263814.0,-3317.0
7514.0,268887.0,3721.0,27471.0,266462.0,2713.0
7651.0,268002.0,-8779.0,27588.0,264383.0,2916.0
7523.0,268875.0,2500.0,27470.0,265884.0,-2852.0
7644.0,268005.0,-7597.0,27579.0,264914.0,8573.0
7535.0,268831.0,882.0,27477.0,265295.0,-8201.0
7633.0,268061.0,-5834.0,27573.0,265549.0,14009.0
7542.0,268756.0,-981.0,27488.0,264709.0,-12972.0
7615.0,268143.0,-3796.0,27567.0,266144.0,18746.0
7560.0,268680.0,-2902.0,27499.0,264138.0,-16900.0
7600.0,268254.0,-1536.0,27555.0,266680.0,22509.0
7575.0,268568.0,-4870.0,27517.0,263617.0,-19665.0
7584.0,268379.0,376.0,27547.0,267164.0,24874.0
7591.0,268450.0,-6659.0,27530.0,263226.0,-21039.0
7568.0,268492.0,2219.0,27528.0,267521.0,25913.0
7609.0,268318.0,-8263.0,27544.0,262961.0,-20957.0
7551.0,268596.0,3662.0,27516.0,267745.0,25475.0
7624.0,268213.0,-9517.0,27559.0,262845.0,-19368.0
7541.0,268720.0,4684.0,27505.0,267797.0,23598.0
7640.0,268163.0,-9994.0,27577.0,262922.0,-16199.0
7530.0,268785.0,5260.0,27494.0,267639.0,20334.0
7649.0,268052.0,-10692.0,27576.0,262995.0,-12387.0
7525.0,268853.0,5417.0,27481.0,267359.0,15948.0
7656.0,267992.0,-10458.0,27582.0,263270.0,-7563.0
7524.0,268880.0,5115.0,27476.0,266912.0,10485.0
7658.0,267958.0,-9793.0,27583.0,263586.0,-2674.0
7528.0,268883.0,4361.0,27471.0,266238.0,3618.0
7656.0,267952.0,-8684.0,27587.0,263883.0,1312.0
7540.0,268888.0,3323.0,27479.0,265497.0,-4274.0
7654.0,267965.0,-7250.0,27577.0,264259.0,4457.0
7541.0,268800.0,1526.0,27475.0,264740.0,-12590.0
7641.0,268011.0,-5589.0,27573.0,264856.0,7319.0
7554.0,268725.0,-348.0,27484.0,264159.0,-19733.0
7626.0,268096.0,-3657.0,27564.0,265483.0,10052.0
7567.0,268642.0,-2401.0,27494.0,263627.0,-25585.0
7610.0,268200.0,-1652.0,27556.0,266117.0,12399.0
7577.0,268527.0,-4484.0,27512.0,263181.0,-29642.0
7589.0,268320.0,312.0,27540.0,266653.0,14017.0
7594.0,268418.0,-6226.0,27520.0,262823.0,-31796.0
7576.0,268442.0,2056.0,27525.0,267076.0,14666.0
7613.0,268302.0,-8148.0,27538.0,262591.0,-32369.0
7559.0,268562.0,3518.0,27513.0,267356.0,14099.0
7629.0,268192.0,-9492.0,27546.0,262497.0,-31189.0
7546.0,268660.0,4550.0,27498.0,267462.0,12160.0
7641.0,268080.0,-10403.0,27564.0,262538.0,-28545.0
7535.0,268738.0,5130.0,27492.0,267389.0,8956.0
7651.0,268004.0,-10841.0,27573.0,262717.0,-24660.0
7535.0,268845.0,5618.0,27488.0,267238.0,4962.0
7656.0,267942.0,-10756.0,27581.0,263017.0,-19722.0
7524.0,268838.0,4891.0,27479.0,266801.0,-305.0
7654.0,267924.0,-10217.0,27588.0,263453.0,-14149.0
7523.0,268871.0,4386.0,27475.0,266355.0,-5602.0
7653.0,267918.0,-9239.0,27587.0,263976.0,-8212.0
7526.0,268840.0,2833.0,27475.0,265808.0,-11303.0
7650.0,267958.0,-7873.0,27582.0,264612.0,-2116.0
7535.0,268804.0,1315.0,27474.0,265240.0,-16451.0
7641.0,268021.0,-6172.0,27578.0,265242.0,3706.0
7550.0,268751.0,-604.0,27486.0,264663.0,-21081.0
7633.0,268136.0,-4066.0,27573.0,265934.0,9182.0
7563.0,268653.0,-2615.0,27494.0,264098.0,-24666.0
7614.0,268214.0,-2179.0,27559.0,266479.0,13515.0
7581.0,268557.0,-4646.0,27513.0,263590.0,-27302.0
7598.0,268324.0,-169.0,27548.0,266941.0,16405.0
7601.0,268438.0,-6579.0,27522.0,263143.0,-28955.0
7584.0,268468.0,1897.0,27535.0,267342.0,17830.0
7613.0,268321.0,-8319.0,27541.0,262807.0,-29400.0
7559.0,268549.0,3073.0,27524.0,267504.0,17261.0
7628.0,268202.0,-9685.0,27555.0,262652.0,-28345.0
7550.0,268664.0,4160.0,27505.0,267583.0,15487.0
7646.0,268118.0,-10630.0,27567.0,262630.0,-25820.0
7541.0,268752.0,4796.0,27495.0,267503.0,12497.0
7653.0,268034.0,-11064.0,27577.0,262791.0,-21946.0
7531.0,268809.0,4992.0,27483.0,267293.0,8348.0
7663.0,267991.0,-10879.0,27585.0,263123.0,-17031.0
7528.0,268843.0,4695.0,27474.0,266904.0,3381.0
7663.0,267940.0,-10552.0,27583.0,263488.0,-11615.0
7527.0,268860.0,3937.0,27472.0,266468.0,-1953.0
7661.0,267938.0,-9574.0,27586.0,264016.0,-5567.0
7533.0,268851.0,2779.0,27473.0,265944.0,-7380.0
7657.0,267968.0,-8205.0,27585.0,264607.0,587.0
7541.0,268826.0,1273.0,27481.0,265386.0,-12573.0
7646.0,268028.0,-6512.0,27582.0,265246.0,6435.0
7551.0,268771.0,-503.0,27490.0,264809.0,-17309.0
7631.0,268111.0,-4313.0,27575.0,265872.0,11819.0
7564.0,268673.0,-2525.0,27501.0,264214.0,-21359.0
7618.0,268211.0,-2519.0,27565.0,266449.0,15930.0
7580.0,268577.0,-4576.0,27517.0,263689.0,-24325.0
7600.0,268325.0,-488.0,27554.0,266938.0,18917.0
7597.0,268462.0,-6506.0,27531.0,263252.0,-26072.0
7585.0,268436.0,1347.0,27540.0,267323.0,20490.0
7614.0,268342.0,-8227.0,27545.0,262925.0,-26357.0
7567.0,268546.0,2899.0,27521.0,267580.0,20593.0
7634.0,268261.0,-9223.0,27562.0,262816.0,-24953.0
7548.0,268645.0,4076.0,27511.0,267662.0,19137.0
7638.0,268115.0,-10552.0,27572.0,262730.0,-22707.0
7534.0,268734.0,4766.0,27502.0,267610.0,16274.0
7650.0,268031.0,-11029.0,27580.0,262845.0,-18977.0
7534.0,268813.0,5010.0,27489.0,267395.0,12258.0
7661.0,267985.0,-11032.0,27587.0,263118.0,-14216.0
7528.0,268864.0,4794.0,27489.0,267070.0,7448.0
7657.0,267937.0,-10435.0,27592.0,263506.0,-8661.0
7530.0,268869.0,4055.0,27483.0,266588.0,1989.0
7664.0,267939.0,-9644.0,27599.0,264024.0,-2865.0
7534.0,268866.0,2945.0,27486.0,266064.0,-3632.0
7657.0,267969.0,-8315.0,27595.0,264607.0,3084.0
7542.0,268834.0,1465.0,27489.0,265487.0,-9084.0
7651.0,268019.0,-6637.0,27593.0,265196.0,8758.0
7553.0,268769.0,-308.0,27498.0,264865.0,-14134.0
7634.0,268094.0,-4705.0,27584.0,265812.0,13795.0
7570.0,268726.0,-1886.0,27509.0,264325.0,-18255.0
7625.0,268194.0,-2653.0,27569.0,266378.0,17901.0
7586.0,268588.0,-4321.0,27519.0,263739.0,-21817.0
7607.0,268316.0,-623.0,27560.0,266903.0,20840.0
7601.0,268471.0,-6258.0,27531.0,263296.0,-23838.0
7595.0,268440.0,1311.0,27544.0,267311.0,22459.0
7619.0,268341.0,-7884.0,27542.0,262940.0,-24410.0
7576.0,268541.0,2881.0,27531.0,267571.0,22513.0
7635.0,268232.0,-9404.0,27560.0,262766.0,-23584.0
7563.0,268673.0,4258.0,27520.0,267729.0,21245.0
7646.0,268108.0,-10394.0,27569.0,262709.0,-21277.0
7549.0,268735.0,4832.0,27506.0,267626.0,18348.0
7661.0,268057.0,-10944.0,27582.0,262843.0,-17654.0
7545.0,268837.0,5355.0,27496.0,267486.0,14588.0
7664.0,267976.0,-11004.0,27589.0,263101.0,-12990.0
7535.0,268845.0,4842.0,27491.0,267112.0,9604.0
7670.0,267945.0,-10633.0,27596.0,263491.0,-7546.0
7540.0,268863.0,4115.0,27483.0,266643.0,4180.0
7668.0,267935.0,-9758.0,27598.0,263990.0,-1704.0
7536.0,268851.0,3206.0,27488.0,266114.0,-1398.0
7660.0,267937.0,-8494.0,27596.0,264549.0,4166.0
7544.0,268811.0,1505.0,27488.0,265534.0,-7080.0
7652.0,267993.0,-6844.0,27589.0,265164.0,9870.0
7554.0,268754.0,-246.0,27494.0,264948.0,-12201.0
7636.0,268070.0,-4913.0,27585.0,265819.0,15086.0
7564.0,268667.0,-2192.0,27508.0,264369.0,-16471.0
7626.0,268179.0,-2822.0,27574.0,266396.0,19467.0
7581.0,268571.0,-4179.0,27518.0,263819.0,-19775.0
7611.0,268314.0,-393.0,27567.0,266980.0,22905.0
7596.0,268447.0,-6079.0,27529.0,263350.0,-21746.0
7587.0,268387.0,1127.0,27544.0,267310.0,24499.0
7613.0,268329.0,-7812.0,27542.0,263006.0,-22329.0
7575.0,268510.0,2785.0,27528.0,267584.0,24795.0
7633.0,268225.0,-9217.0,27557.0,262807.0,-21589.0
7562.0,268617.0,4053.0,27518.0,267693.0,23507.0
7650.0,268135.0,-10180.0,27572.0,262774.0,-19326.0
7549.0,268712.0,4978.0,27502.0,267659.0,20941.0
7661.0,268046.0,-10756.0,27581.0,262867.0,-15820.0
7544.0,268783.0,5212.0,27497.0,267501.0,17056.0
7665.0,267975.0,-10819.0,27593.0,263121.0,-11259.0
7535.0,268837.0,5100.0,27493.0,267181.0,12254.0
7668.0,267946.0,-10393.0,27598.0,263503.0,-5984.0
7533.0,268863.0,4508.0,27488.0,266727.0,6780.0
7664.0,267934.0,-9510.0,27599.0,263973.0,-221.0
7535.0,268852.0,3509.0,27486.0,266206.0,1146.0
